Date,sp500_Close,dax_Close,nikkei_Close,ftse_Close
2019-01-28,2643.85009765625,11210.3095703125,20649.0,6747.10009765625
2019-01-29,2640.0,11218.830078125,20664.640625,6833.89990234375
2019-01-30,2681.050048828125,11181.66015625,20556.5390625,6941.60009765625
2019-01-31,2704.10009765625,11173.099609375,20773.490234375,6968.89990234375
2019-02-01,2706.530029296875,11180.66015625,20788.390625,7020.2001953125
2019-02-04,2724.8701171875,11176.580078125,20883.76953125,7034.10009765625
2019-02-05,2737.699951171875,11367.98046875,20844.44921875,7177.39990234375
2019-02-06,2731.610107421875,11324.7197265625,20874.060546875,7173.10009765625
2019-02-07,2706.050048828125,11022.01953125,20751.279296875,7093.60009765625
2019-02-08,2707.8798828125,10906.7802734375,20333.169921875,7071.2001953125
2019-02-12,2744.72998046875,11126.080078125,20864.2109375,7133.10009765625
2019-02-13,2753.030029296875,11167.2197265625,21144.48046875,7190.7998046875
2019-02-14,2745.72998046875,11089.7900390625,21139.7109375,7197.0
2019-02-15,2775.60009765625,11299.7998046875,20900.630859375,7236.7001953125
2019-02-19,2779.760009765625,11309.2099609375,21302.650390625,7179.2001953125
2019-02-20,2784.699951171875,11401.9697265625,21431.490234375,7228.60009765625
2019-02-21,2774.8798828125,11423.2802734375,21464.23046875,7167.39990234375
2019-02-22,2792.669921875,11457.7001953125,21425.509765625,7178.60009765625
2019-02-25,2796.110107421875,11505.3896484375,21528.23046875,7183.7001953125
2019-02-26,2793.89990234375,11540.7900390625,21449.390625,7151.10009765625
2019-02-27,2792.3798828125,11487.330078125,21556.509765625,7107.2001953125
2019-02-28,2784.489990234375,11515.6396484375,21385.16015625,7074.7001953125
2019-03-01,2803.68994140625,11601.6796875,21602.689453125,7106.7001953125
2019-03-04,2792.81005859375,11592.66015625,21822.0390625,7134.39990234375
2019-03-05,2789.64990234375,11620.740234375,21726.279296875,7183.39990234375
2019-03-06,2771.449951171875,11587.6298828125,21596.810546875,7196.0
2019-03-07,2748.929931640625,11517.7998046875,21456.009765625,7157.60009765625
2019-03-08,2743.070068359375,11457.83984375,21025.560546875,7104.2998046875
2019-03-11,2783.300048828125,11543.48046875,21125.08984375,7130.60009765625
2019-03-12,2791.52001953125,11524.169921875,21503.689453125,7151.2001953125
2019-03-13,2810.919921875,11572.41015625,21290.240234375,7159.2001953125
2019-03-14,2808.47998046875,11587.4697265625,21287.01953125,7185.39990234375
2019-03-15,2822.47998046875,11685.6904296875,21450.849609375,7228.2998046875
2019-03-18,2832.93994140625,11657.0595703125,21584.5,7299.2001953125
2019-03-19,2832.570068359375,11788.41015625,21566.849609375,7324.0
2019-03-20,2824.22998046875,11603.8896484375,21608.919921875,7291.0
2019-03-22,2800.7099609375,11364.169921875,21627.33984375,7207.60009765625
2019-03-25,2798.360107421875,11346.650390625,20977.109375,7177.60009765625
2019-03-26,2818.4599609375,11419.48046875,21428.390625,7196.2998046875
2019-03-27,2805.3701171875,11419.0400390625,21378.73046875,7194.2001953125
2019-03-28,2815.43994140625,11428.16015625,21033.759765625,7234.2998046875
2019-03-29,2834.39990234375,11526.0400390625,21205.810546875,7279.2001953125
2019-04-01,2867.18994140625,11681.990234375,21509.029296875,7317.39990234375
2019-04-02,2867.239990234375,11754.7900390625,21505.310546875,7391.10009765625
2019-04-03,2873.39990234375,11954.400390625,21713.2109375,7418.2998046875
2019-04-04,2879.389892578125,11988.009765625,21724.94921875,7401.89990234375
2019-04-05,2892.739990234375,12009.75,21807.5,7446.89990234375
2019-04-08,2895.77001953125,11963.400390625,21761.650390625,7451.89990234375
2019-04-09,2878.199951171875,11850.5703125,21802.58984375,7425.60009765625
2019-04-10,2888.2099609375,11905.91015625,21687.5703125,7421.89990234375
2019-04-11,2888.320068359375,11935.2001953125,21711.380859375,7418.0
2019-04-12,2907.409912109375,11999.9296875,21870.560546875,7437.10009765625
2019-04-15,2905.580078125,12020.2802734375,22169.109375,7436.89990234375
2019-04-16,2907.06005859375,12101.3203125,22221.66015625,7469.89990234375
2019-04-17,2900.449951171875,12153.0703125,22277.970703125,7471.2998046875
2019-04-18,2905.030029296875,12222.3896484375,22090.119140625,7459.89990234375
2019-04-23,2933.679931640625,12235.509765625,22259.740234375,7523.10009765625
2019-04-24,2927.25,12313.16015625,22200.0,7471.7998046875
2019-04-25,2926.169921875,12282.599609375,22307.580078125,7434.10009765625
2019-04-26,2939.8798828125,12315.1796875,22258.73046875,7428.2001953125
2019-05-07,2884.050048828125,12092.740234375,21923.720703125,7260.5
2019-05-08,2879.419921875,12179.9296875,21602.58984375,7271.0
2019-05-09,2870.719970703125,11973.919921875,21402.130859375,7207.39990234375
2019-05-10,2881.39990234375,12059.830078125,21344.919921875,7203.2998046875
2019-05-13,2811.8701171875,11876.650390625,21191.279296875,7163.7001953125
2019-05-14,2834.409912109375,11991.6201171875,21067.23046875,7241.60009765625
2019-05-15,2850.9599609375,12099.5703125,21188.560546875,7297.0
2019-05-16,2876.320068359375,12310.3701171875,21062.98046875,7353.5
2019-05-17,2859.530029296875,12238.9404296875,21250.08984375,7348.60009765625
2019-05-20,2840.22998046875,12041.2900390625,21301.73046875,7310.89990234375
2019-05-21,2864.360107421875,12143.4697265625,21272.44921875,7328.89990234375
2019-05-22,2856.27001953125,12168.740234375,21283.369140625,7334.2001953125
2019-05-23,2822.239990234375,11952.41015625,21151.140625,7231.0
2019-05-24,2826.06005859375,12011.0400390625,21117.220703125,7277.7001953125
2019-05-28,2802.389892578125,12027.0498046875,21260.140625,7269.0
2019-05-29,2783.02001953125,11837.8095703125,21003.369140625,7185.2998046875
2019-05-30,2788.860107421875,11902.080078125,20942.529296875,7218.2001953125
2019-05-31,2752.06005859375,11726.83984375,20601.189453125,7161.7001953125
2019-06-03,2744.449951171875,11792.8095703125,20410.880859375,7184.7998046875
2019-06-04,2803.27001953125,11971.169921875,20408.5390625,7214.2998046875
2019-06-05,2826.14990234375,11980.8095703125,20776.099609375,7220.2001953125
2019-06-06,2843.489990234375,11953.1396484375,20774.0390625,7259.89990234375
2019-06-07,2873.340087890625,12045.3798828125,20884.7109375,7331.89990234375
2019-06-11,2885.719970703125,12155.8095703125,21204.279296875,7398.5
2019-06-12,2879.840087890625,12115.6796875,21129.720703125,7367.60009765625
2019-06-13,2891.639892578125,12169.0498046875,21032.0,7368.60009765625
2019-06-14,2886.97998046875,12096.400390625,21116.890625,7345.7998046875
2019-06-17,2889.669921875,12085.8203125,21124.0,7357.2998046875
2019-06-18,2917.75,12331.75,20972.7109375,7443.0
2019-06-19,2926.4599609375,12308.5302734375,21333.869140625,7403.5
2019-06-20,2954.179931640625,12355.3896484375,21462.859375,7424.39990234375
2019-06-21,2950.4599609375,12339.919921875,21258.640625,7407.5
2019-06-24,2945.35009765625,12274.5703125,21285.990234375,7416.7001953125
2019-06-25,2917.3798828125,12228.4404296875,21193.810546875,7422.39990234375
2019-06-26,2913.780029296875,12245.3203125,21086.58984375,7416.39990234375
2019-06-27,2924.919921875,12271.0302734375,21338.169921875,7402.2998046875
2019-06-28,2941.760009765625,12398.7998046875,21275.919921875,7425.60009765625
2019-07-01,2964.330078125,12521.3798828125,21729.970703125,7497.5
2019-07-02,2973.010009765625,12526.7197265625,21754.26953125,7559.2001953125
2019-07-03,2995.820068359375,12616.240234375,21638.16015625,7609.2998046875
2019-07-05,2990.409912109375,12568.5302734375,21746.380859375,7553.10009765625
2019-07-08,2975.949951171875,12543.509765625,21534.349609375,7549.2998046875
2019-07-09,2979.6298828125,12436.5498046875,21565.150390625,7536.5
2019-07-10,2993.070068359375,12373.41015625,21533.48046875,7530.7001953125
2019-07-11,2999.909912109375,12332.1201171875,21643.529296875,7509.7998046875
2019-07-12,3013.77001953125,12323.3203125,21685.900390625,7506.0
2019-07-16,3004.0400390625,12430.9697265625,21535.25,7577.2001953125
2019-07-17,2984.419921875,12341.0302734375,21469.1796875,7535.5
2019-07-18,2995.110107421875,12227.849609375,21046.240234375,7493.10009765625
2019-07-19,2976.610107421875,12260.0703125,21466.990234375,7508.7001953125
2019-07-22,2985.030029296875,12289.400390625,21416.7890625,7514.89990234375
2019-07-23,3005.469970703125,12490.740234375,21620.880859375,7556.89990234375
2019-07-24,3019.56005859375,12522.8896484375,21709.5703125,7501.5
2019-07-25,3003.669921875,12362.099609375,21756.55078125,7489.10009765625
2019-07-26,3025.860107421875,12419.900390625,21658.150390625,7549.10009765625
2019-07-29,3020.969970703125,12417.4697265625,21616.80078125,7686.60009765625
2019-07-30,3013.179931640625,12147.240234375,21709.310546875,7646.7998046875
2019-07-31,2980.3798828125,12189.0400390625,21521.529296875,7586.7998046875
2019-08-01,2953.56005859375,12253.150390625,21540.990234375,7584.89990234375
2019-08-02,2932.050048828125,11872.4404296875,21087.16015625,7407.10009765625
2019-08-05,2844.739990234375,11658.509765625,20720.2890625,7223.89990234375
2019-08-06,2881.77001953125,11567.9599609375,20585.310546875,7171.7001953125
2019-08-07,2883.97998046875,11650.150390625,20516.560546875,7198.7001953125
2019-08-08,2938.090087890625,11845.41015625,20593.349609375,7285.89990234375
2019-08-09,2918.64990234375,11693.7998046875,20684.8203125,7253.89990234375
2019-08-13,2926.320068359375,11750.1298828125,20455.439453125,7250.89990234375
2019-08-14,2840.60009765625,11492.66015625,20655.130859375,7147.89990234375
2019-08-15,2847.60009765625,11412.669921875,20405.650390625,7067.0
2019-08-16,2888.679931640625,11562.740234375,20418.810546875,7117.2001953125
2019-08-19,2923.64990234375,11715.3701171875,20563.16015625,7189.7001953125
2019-08-20,2900.510009765625,11651.1796875,20677.220703125,7125.0
2019-08-21,2924.429931640625,11802.849609375,20618.5703125,7204.0
2019-08-22,2922.949951171875,11747.0400390625,20628.009765625,7128.2001953125
2019-08-23,2847.110107421875,11611.509765625,20710.91015625,7095.0
2019-08-27,2869.159912109375,11730.01953125,20456.080078125,7089.60009765625
2019-08-28,2887.93994140625,11701.01953125,20479.419921875,7114.7001953125
2019-08-29,2924.580078125,11838.8798828125,20460.9296875,7184.2998046875
2019-08-30,2926.4599609375,11939.2802734375,20704.369140625,7207.2001953125
2019-09-03,2906.27001953125,11910.8603515625,20625.16015625,7268.2001953125
2019-09-04,2937.780029296875,12025.0400390625,20649.140625,7311.2998046875
2019-09-05,2976.0,12126.7802734375,21085.939453125,7271.2001953125
2019-09-06,2978.7099609375,12191.73046875,21199.5703125,7282.2998046875
2019-09-09,2978.429931640625,12226.099609375,21318.419921875,7235.7998046875
2019-09-10,2979.389892578125,12268.7099609375,21392.099609375,7268.0
2019-09-11,3000.929931640625,12359.0703125,21597.759765625,7338.0
2019-09-12,3009.570068359375,12410.25,21759.609375,7344.7001953125
2019-09-13,3007.389892578125,12468.5302734375,21988.2890625,7367.5
2019-09-17,3005.699951171875,12372.6103515625,22001.3203125,7320.39990234375
2019-09-18,3006.72998046875,12389.6201171875,21960.7109375,7314.10009765625
2019-09-19,3006.7900390625,12457.7001953125,22044.44921875,7356.39990234375
2019-09-20,2992.070068359375,12468.009765625,22079.08984375,7344.89990234375
2019-09-24,2966.60009765625,12307.150390625,22098.83984375,7291.39990234375
2019-09-25,2984.8701171875,12234.1796875,22020.150390625,7290.0
2019-09-26,2977.6201171875,12288.5400390625,22048.240234375,7351.10009765625
2019-09-27,2961.7900390625,12380.9404296875,21878.900390625,7426.2001953125
2019-09-30,2976.739990234375,12428.080078125,21755.83984375,7408.2001953125
2019-10-01,2940.25,12263.830078125,21885.240234375,7360.2998046875
2019-10-02,2887.610107421875,11925.25,21778.609375,7122.5
2019-10-04,2952.010009765625,12012.8095703125,21410.19921875,7155.39990234375
2019-10-07,2938.7900390625,12097.4296875,21375.25,7197.89990234375
2019-10-08,2893.06005859375,11970.2001953125,21587.779296875,7143.2001953125
2019-10-09,2919.39990234375,12094.259765625,21456.380859375,7166.5
2019-10-10,2938.1298828125,12164.2001953125,21551.98046875,7186.39990234375
2019-10-11,2970.27001953125,12511.650390625,21798.869140625,7247.10009765625
2019-10-15,2995.679931640625,12629.7900390625,22207.2109375,7211.60009765625
2019-10-16,2989.68994140625,12670.1103515625,22472.919921875,7168.0
2019-10-17,2997.949951171875,12654.9501953125,22451.859375,7182.2998046875
2019-10-18,2986.199951171875,12633.599609375,22492.6796875,7150.60009765625
2019-10-21,3006.719970703125,12747.9599609375,22548.900390625,7163.60009765625
2019-10-23,3004.52001953125,12798.1904296875,22625.380859375,7260.7001953125
2019-10-24,3010.2900390625,12872.099609375,22750.599609375,7328.2998046875
2019-10-25,3022.550048828125,12894.509765625,22799.810546875,7324.5
2019-10-28,3039.419921875,12941.7099609375,22867.26953125,7331.2998046875
2019-10-29,3036.889892578125,12939.6201171875,22974.130859375,7306.2998046875
2019-10-30,3046.77001953125,12910.23046875,22843.119140625,7330.7998046875
2019-10-31,3037.56005859375,12866.7900390625,22927.0390625,7248.39990234375
2019-11-01,3066.909912109375,12961.0498046875,22850.76953125,7302.39990234375
2019-11-05,3074.6201171875,13148.5,23251.990234375,7388.10009765625
2019-11-06,3076.780029296875,13179.8896484375,23303.8203125,7396.7001953125
2019-11-07,3085.179931640625,13289.4599609375,23330.3203125,7406.39990234375
2019-11-08,3093.080078125,13228.5595703125,23391.869140625,7359.39990234375
2019-11-11,3087.010009765625,13198.3701171875,23331.83984375,7328.5
2019-11-12,3091.840087890625,13283.509765625,23520.009765625,7365.39990234375
2019-11-13,3094.0400390625,13230.0703125,23319.869140625,7351.2001953125
2019-11-14,3096.6298828125,13180.23046875,23141.55078125,7292.7998046875
2019-11-15,3120.4599609375,13241.75,23303.3203125,7302.89990234375
2019-11-18,3122.030029296875,13207.009765625,23416.759765625,7307.7001953125
2019-11-19,3120.179931640625,13221.1201171875,23292.650390625,7323.7998046875
2019-11-20,3108.4599609375,13158.1396484375,23148.5703125,7262.5
2019-11-21,3103.5400390625,13137.7001953125,23038.580078125,7238.60009765625
2019-11-22,3110.2900390625,13163.8798828125,23112.880859375,7326.7998046875
2019-11-25,3133.639892578125,13246.4501953125,23292.810546875,7396.2998046875
2019-11-26,3140.52001953125,13236.419921875,23373.3203125,7403.10009765625
2019-11-27,3153.6298828125,13287.0703125,23437.76953125,7429.7998046875
2019-11-29,3140.97998046875,13236.3798828125,23293.91015625,7346.5
2019-12-02,3113.8701171875,12964.6796875,23529.5,7285.89990234375
2019-12-03,3093.199951171875,12989.2900390625,23379.810546875,7158.7998046875
2019-12-04,3112.760009765625,13140.5703125,23135.23046875,7188.5
2019-12-05,3117.429931640625,13054.7998046875,23300.08984375,7137.89990234375
2019-12-06,3145.909912109375,13166.580078125,23354.400390625,7239.7001953125
2019-12-09,3135.9599609375,13105.6103515625,23430.69921875,7233.89990234375
2019-12-10,3132.52001953125,13070.7197265625,23410.189453125,7213.7998046875
2019-12-11,3141.6298828125,13146.740234375,23391.859375,7216.2998046875
2019-12-12,3168.570068359375,13221.6396484375,23424.810546875,7273.5
2019-12-13,3168.800048828125,13282.7197265625,24023.099609375,7353.39990234375
2019-12-16,3191.449951171875,13407.66015625,23952.349609375,7519.10009765625
2019-12-17,3192.52001953125,13287.830078125,24066.119140625,7525.2998046875
2019-12-18,3191.139892578125,13222.16015625,23934.4296875,7540.7998046875
2019-12-19,3205.3701171875,13211.9599609375,23864.849609375,7573.7998046875
2019-12-20,3221.219970703125,13318.900390625,23816.630859375,7582.5
2019-12-23,3224.010009765625,13300.98046875,23821.109375,7623.60009765625
2019-12-27,3240.02001953125,13337.1103515625,23837.720703125,7644.89990234375
2019-12-30,3221.2900390625,13249.009765625,23656.619140625,7587.10009765625
2020-01-06,3246.280029296875,13126.990234375,23204.859375,7575.2998046875
2020-01-07,3237.179931640625,13226.830078125,23575.720703125,7573.89990234375
2020-01-08,3253.050048828125,13320.1796875,23204.759765625,7574.89990234375
2020-01-09,3274.699951171875,13495.0595703125,23739.869140625,7598.10009765625
2020-01-10,3265.35009765625,13483.3095703125,23850.5703125,7587.89990234375
2020-01-14,3283.14990234375,13456.490234375,24025.169921875,7622.39990234375
2020-01-15,3289.2900390625,13432.2998046875,23916.580078125,7642.7998046875
2020-01-16,3316.81005859375,13429.4296875,23933.130859375,7609.7998046875
2020-01-17,3329.6201171875,13526.1298828125,24041.259765625,7674.60009765625
2020-01-21,3320.7900390625,13555.8701171875,23864.560546875,7610.7001953125
2020-01-22,3321.75,13515.75,24031.349609375,7571.89990234375
2020-01-23,3325.5400390625,13388.419921875,23795.439453125,7507.7001953125
2020-01-24,3295.469970703125,13576.6796875,23827.1796875,7586.0
2020-01-27,3243.6298828125,13204.76953125,23343.509765625,7412.10009765625
2020-01-28,3276.239990234375,13323.6904296875,23215.7109375,7480.7001953125
2020-01-29,3273.39990234375,13345.0,23379.400390625,7483.60009765625
2020-01-30,3283.659912109375,13157.1201171875,22977.75,7382.0
2020-01-31,3225.52001953125,12981.9697265625,23205.1796875,7286.0
2020-02-03,3248.919921875,13045.1904296875,22971.939453125,7326.2998046875
2020-02-04,3297.590087890625,13281.740234375,23084.58984375,7439.7998046875
2020-02-05,3334.68994140625,13478.330078125,23319.560546875,7482.5
2020-02-06,3345.780029296875,13574.8203125,23873.58984375,7504.7998046875
2020-02-07,3327.7099609375,13513.8095703125,23827.98046875,7466.7001953125
2020-02-10,3352.090087890625,13494.0302734375,23685.98046875,7446.89990234375
2020-02-12,3379.449951171875,13749.7802734375,23861.2109375,7534.39990234375
2020-02-13,3373.93994140625,13745.4296875,23827.73046875,7452.0
2020-02-14,3380.159912109375,13744.2099609375,23687.58984375,7409.10009765625
2020-02-18,3370.2900390625,13681.1904296875,23193.80078125,7382.0
2020-02-19,3386.14990234375,13789.0,23400.69921875,7457.0
2020-02-20,3373.22998046875,13664.0,23479.150390625,7436.60009765625
2020-02-21,3337.75,13579.330078125,23386.740234375,7403.89990234375
2020-02-25,3128.2099609375,12790.490234375,22605.41015625,7017.89990234375
2020-02-26,3116.389892578125,12774.8798828125,22426.189453125,7042.5
2020-02-27,2978.760009765625,12367.4599609375,21948.23046875,6796.39990234375
2020-02-28,2954.219970703125,11890.349609375,21142.9609375,6580.60009765625
2020-03-02,3090.22998046875,11857.8701171875,21344.080078125,6654.89990234375
2020-03-03,3003.3701171875,11985.3896484375,21082.73046875,6718.2001953125
2020-03-04,3130.1201171875,12127.6904296875,21100.060546875,6815.60009765625
2020-03-05,3023.93994140625,11944.7197265625,21329.119140625,6705.39990234375
2020-03-06,2972.3701171875,11541.8701171875,20749.75,6462.60009765625
2020-03-09,2746.56005859375,10625.01953125,19698.759765625,5965.7998046875
2020-03-10,2882.22998046875,10475.490234375,19867.119140625,5960.2001953125
2020-03-11,2741.3798828125,10438.6796875,19416.060546875,5876.5
2020-03-12,2480.639892578125,9161.1298828125,18559.630859375,5237.5
2020-03-13,2711.02001953125,9232.080078125,17431.05078125,5366.10009765625
2020-03-16,2386.1298828125,8742.25,17002.0390625,5151.10009765625
2020-03-17,2529.18994140625,8939.099609375,17011.529296875,5294.89990234375
2020-03-18,2398.10009765625,8441.7099609375,16726.55078125,5080.60009765625
2020-03-19,2409.389892578125,8610.4296875,16552.830078125,5151.60009765625
2020-03-23,2237.39990234375,8741.150390625,16887.779296875,4993.89990234375
2020-03-24,2447.330078125,9700.5703125,18092.349609375,5446.0
2020-03-25,2475.56005859375,9874.259765625,19546.630859375,5688.2001953125
2020-03-26,2630.070068359375,10000.9599609375,18664.599609375,5815.7001953125
2020-03-27,2541.469970703125,9632.51953125,19389.4296875,5510.2998046875
2020-03-30,2626.64990234375,9815.9697265625,19084.970703125,5563.7001953125
2020-03-31,2584.590087890625,9935.83984375,18917.009765625,5672.0
2020-04-01,2470.5,9544.75,18065.41015625,5454.60009765625
2020-04-02,2526.89990234375,9570.8203125,17818.720703125,5480.2001953125
2020-04-03,2488.64990234375,9525.76953125,17820.189453125,5415.5
2020-04-06,2663.679931640625,10075.169921875,18576.30078125,5582.39990234375
2020-04-07,2659.409912109375,10356.7001953125,18950.1796875,5704.5
2020-04-08,2749.97998046875,10332.8896484375,19353.240234375,5677.7001953125
2020-04-09,2789.820068359375,10564.740234375,19345.76953125,5842.7001953125
2020-04-14,2846.06005859375,10696.5595703125,19638.810546875,5791.2998046875
2020-04-15,2783.360107421875,10279.759765625,19550.08984375,5597.7001953125
2020-04-16,2799.550048828125,10301.5400390625,19290.19921875,5628.39990234375
2020-04-17,2874.56005859375,10625.7802734375,19897.259765625,5787.0
2020-04-20,2823.159912109375,10675.900390625,19669.119140625,5812.7998046875
2020-04-21,2736.56005859375,10249.849609375,19280.779296875,5641.0
2020-04-22,2799.31005859375,10415.0302734375,19137.94921875,5770.60009765625
2020-04-23,2797.800048828125,10513.7900390625,19429.439453125,5826.60009765625
2020-04-24,2836.739990234375,10336.08984375,19262.0,5752.2001953125
2020-04-27,2878.47998046875,10659.990234375,19783.220703125,5846.7998046875
2020-04-28,2863.389892578125,10795.6298828125,19771.189453125,5958.5
2020-04-30,2912.429931640625,10861.6396484375,20193.689453125,5901.2001953125
2020-05-07,2881.18994140625,10759.26953125,19674.76953125,5936.0
2020-05-11,2930.18994140625,10824.990234375,20390.66015625,5939.7001953125
2020-05-12,2870.1201171875,10819.5,20366.48046875,5994.7998046875
2020-05-13,2820.0,10542.66015625,20267.05078125,5904.10009765625
2020-05-14,2852.5,10337.01953125,19914.779296875,5741.5
2020-05-15,2863.699951171875,10465.169921875,20037.470703125,5799.7998046875
2020-05-18,2953.909912109375,11058.8701171875,20133.73046875,6048.60009765625
2020-05-19,2922.93994140625,11075.2900390625,20433.44921875,6002.2001953125
2020-05-20,2971.610107421875,11223.7099609375,20595.150390625,6067.2001953125
2020-05-21,2948.510009765625,11065.9296875,20552.310546875,6015.2998046875
2020-05-22,2955.449951171875,11073.8701171875,20388.16015625,5993.2998046875
2020-05-26,2991.77001953125,11504.650390625,21271.169921875,6067.7998046875
2020-05-27,3036.1298828125,11657.6904296875,21419.23046875,6144.2998046875
2020-05-28,3029.72998046875,11781.1298828125,21916.310546875,6218.7998046875
2020-05-29,3044.31005859375,11586.849609375,21877.890625,6076.60009765625
