Date,Price
10/9/2015,"1,109.5"
11/9/2015,"1,100.3"
14/9/2015,"1,104.8"
15/9/2015,"1,106.0"
16/9/2015,"1,117.6"
17/9/2015,"1,117.5"
18/9/2015,"1,141.5"
21/9/2015,"1,133.3"
22/9/2015,"1,122.9"
23/9/2015,"1,131.4"
24/9/2015,"1,154.5"
25/9/2015,"1,146.7"
28/9/2015,"1,131.1"
29/9/2015,"1,132.1"
30/9/2015,"1,114.0"
1/10/2015,"1,119.0"
2/10/2015,"1,140.8"
5/10/2015,"1,139.8"
6/10/2015,"1,147.5"
7/10/2015,"1,144.6"
8/10/2015,"1,140.0"
9/10/2015,"1,151.6"
12/10/2015,"1,164.9"
13/10/2015,"1,165.2"
14/10/2015,"1,173.9"
15/10/2015,"1,184.3"
16/10/2015,"1,180.9"
19/10/2015,"1,175.4"
20/10/2015,"1,177.8"
21/10/2015,"1,167.1"
22/10/2015,"1,167.0"
23/10/2015,"1,161.3"
26/10/2015,"1,166.4"
27/10/2015,"1,165.7"
28/10/2015,"1,179.6"
29/10/2015,"1,148.6"
30/10/2015,"1,142.4"
2/11/2015,"1,134.0"
3/11/2015,"1,123.1"
4/11/2015,"1,114.7"
5/11/2015,"1,106.3"
6/11/2015,"1,088.9"
9/11/2015,"1,089.6"
10/11/2015,"1,087.1"
11/11/2015,"1,085.9"
12/11/2015,"1,087.4"
13/11/2015,"1,081.5"
16/11/2015,"1,084.8"
17/11/2015,"1,079.2"
18/11/2015,"1,067.8"
19/11/2015,"1,082.6"
20/11/2015,"1,081.8"
23/11/2015,"1,070.5"
24/11/2015,"1,076.4"
25/11/2015,"1,068.0"
26/11/2015,"1,071.0"
27/11/2015,"1,057.4"
30/11/2015,"1,061.9"
1/12/2015,"1,065.4"
2/12/2015,"1,055.4"
3/12/2015,"1,055.5"
4/12/2015,"1,079.3"
7/12/2015,"1,075.8"
8/12/2015,"1,072.1"
9/12/2015,"1,081.0"
10/12/2015,"1,071.0"
11/12/2015,"1,072.5"
14/12/2015,"1,068.3"
15/12/2015,"1,061.5"
16/12/2015,"1,075.3"
17/12/2015,"1,049.4"
18/12/2015,"1,062.5"
21/12/2015,"1,078.8"
22/12/2015,"1,074.9"
23/12/2015,"1,068.3"
24/12/2015,"1,068.3"
25/12/2015,"1,068.3"
28/12/2015,"1,068.3"
29/12/2015,"1,070.1"
30/12/2015,"1,060.0"
31/12/2015,"1,060.0"
1/1/2016,"1,060.0"
4/1/2016,"1,082.3"
5/1/2016,"1,077.0"
6/1/2016,"1,091.4"
7/1/2016,"1,106.4"
8/1/2016,"1,101.9"
11/1/2016,"1,100.8"
12/1/2016,"1,085.4"
13/1/2016,"1,088.2"
14/1/2016,"1,088.4"
15/1/2016,"1,093.8"
18/1/2016,"1,089.2"
19/1/2016,"1,086.3"
20/1/2016,"1,101.8"
21/1/2016,"1,096.5"
22/1/2016,"1,096.3"
25/1/2016,"1,106.6"
26/1/2016,"1,113.6"
27/1/2016,"1,116.3"
28/1/2016,"1,114.0"
29/1/2016,"1,111.8"
1/2/2016,"1,126.5"
2/2/2016,"1,128.5"
3/2/2016,"1,132.0"
4/2/2016,"1,156.4"
5/2/2016,"1,150.4"
8/2/2016,"1,193.3"
9/2/2016,"1,191.0"
10/2/2016,"1,190.0"
11/2/2016,"1,241.0"
12/2/2016,"1,239.8"
15/2/2016,"1,208.2"
16/2/2016,"1,209.5"
17/2/2016,"1,210.0"
18/2/2016,"1,210.1"
19/2/2016,"1,231.2"
22/2/2016,"1,211.0"
23/2/2016,"1,221.4"
24/2/2016,"1,250.8"
25/2/2016,"1,236.0"
26/2/2016,"1,226.5"
29/2/2016,"1,234.9"
1/3/2016,"1,236.5"
2/3/2016,"1,239.2"
3/3/2016,"1,250.3"
4/3/2016,"1,277.5"
7/3/2016,"1,267.9"
8/3/2016,"1,267.0"
9/3/2016,"1,246.4"
10/3/2016,"1,266.5"
11/3/2016,"1,264.8"
14/3/2016,"1,242.8"
15/3/2016,"1,232.0"
16/3/2016,"1,228.5"
17/3/2016,"1,266.5"
18/3/2016,"1,252.1"
21/3/2016,"1,244.9"
22/3/2016,"1,252.5"
23/3/2016,"1,217.6"
24/3/2016,"1,221.0"
25/3/2016,"1,221.0"
28/3/2016,"1,221.0"
29/3/2016,"1,226.0"
30/3/2016,"1,236.3"
31/3/2016,"1,237.0"
1/4/2016,"1,213.6"
4/4/2016,"1,219.8"
5/4/2016,"1,231.3"
6/4/2016,"1,221.4"
7/4/2016,"1,242.1"
8/4/2016,"1,239.5"
11/4/2016,"1,254.8"
12/4/2016,"1,254.6"
13/4/2016,"1,245.8"
14/4/2016,"1,233.9"
15/4/2016,"1,227.1"
18/4/2016,"1,234.3"
19/4/2016,"1,255.4"
20/4/2016,"1,252.0"
21/4/2016,"1,249.3"
22/4/2016,"1,243.3"
25/4/2016,"1,238.9"
26/4/2016,"1,241.7"
27/4/2016,"1,247.4"
28/4/2016,"1,256.0"
29/4/2016,"1,285.7"
2/5/2016,"1,285.7"
3/5/2016,"1,294.0"
4/5/2016,"1,283.0"
5/5/2016,"1,280.3"
6/5/2016,"1,289.0"
9/5/2016,"1,265.3"
10/5/2016,"1,262.8"
11/5/2016,"1,276.9"
12/5/2016,"1,279.3"
13/5/2016,"1,265.9"
16/5/2016,"1,285.8"
17/5/2016,"1,277.0"
18/5/2016,"1,272.9"
19/5/2016,"1,246.3"
20/5/2016,"1,254.2"
23/5/2016,"1,245.9"
24/5/2016,"1,236.9"
25/5/2016,"1,220.6"
26/5/2016,"1,223.9"
27/5/2016,"1,216.3"
30/5/2016,"1,216.3"
31/5/2016,"1,212.1"
1/6/2016,"1,214.5"
2/6/2016,"1,212.4"
3/6/2016,"1,240.5"
6/6/2016,"1,244.0"
7/6/2016,"1,241.0"
8/6/2016,"1,263.0"
9/6/2016,"1,263.9"
10/6/2016,"1,275.5"
13/6/2016,"1,280.8"
14/6/2016,"1,287.2"
15/6/2016,"1,283.3"
16/6/2016,"1,310.8"
17/6/2016,"1,290.7"
20/6/2016,"1,281.8"
21/6/2016,"1,272.6"
22/6/2016,"1,264.9"
23/6/2016,"1,262.2"
24/6/2016,"1,315.5"
27/6/2016,"1,324.6"
28/6/2016,"1,309.7"
29/6/2016,"1,321.5"
30/6/2016,"1,320.8"
1/7/2016,"1,340.0"
4/7/2016,"1,350.8"
5/7/2016,"1,350.8"
6/7/2016,"1,366.3"
7/7/2016,"1,356.7"
8/7/2016,"1,354.3"
11/7/2016,"1,357.1"
12/7/2016,"1,342.4"
13/7/2016,"1,342.8"
14/7/2016,"1,323.6"
15/7/2016,"1,327.0"
18/7/2016,"1,334.7"
19/7/2016,"1,330.9"
20/7/2016,"1,315.9"
21/7/2016,"1,321.2"
22/7/2016,"1,320.8"
25/7/2016,"1,313.2"
26/7/2016,"1,323.0"
27/7/2016,"1,329.0"
28/7/2016,"1,341.8"
29/7/2016,"1,342.0"
1/8/2016,"1,349.7"
2/8/2016,"1,363.8"
3/8/2016,"1,358.9"
4/8/2016,"1,362.8"
5/8/2016,"1,340.4"
8/8/2016,"1,336.8"
9/8/2016,"1,341.0"
10/8/2016,"1,347.7"
11/8/2016,"1,355.0"
12/8/2016,"1,352.2"
15/8/2016,"1,339.4"
16/8/2016,"1,344.0"
17/8/2016,"1,343.4"
18/8/2016,"1,350.1"
19/8/2016,"1,346.4"
22/8/2016,"1,335.9"
23/8/2016,"1,342.0"
24/8/2016,"1,327.3"
25/8/2016,"1,321.3"
26/8/2016,"1,318.8"
29/8/2016,"1,318.8"
30/8/2016,"1,318.2"
31/8/2016,"1,309.3"
1/9/2016,"1,309.5"
2/9/2016,"1,324.7"
5/9/2016,"1,326.4"
6/9/2016,"1,337.3"
7/9/2016,"1,348.4"
8/9/2016,"1,343.4"
9/9/2016,"1,330.9"
12/9/2016,"1,324.6"
13/9/2016,"1,323.7"
14/9/2016,"1,321.8"
15/9/2016,"1,310.8"
16/9/2016,"1,308.4"
19/9/2016,"1,314.9"
20/9/2016,"1,313.8"
21/9/2016,"1,326.1"
22/9/2016,"1,339.1"
23/9/2016,"1,338.7"
26/9/2016,"1,340.5"
27/9/2016,"1,327.0"
28/9/2016,"1,322.5"
29/9/2016,"1,318.1"
30/9/2016,"1,322.5"
3/10/2016,"1,313.3"
4/10/2016,"1,283.3"
5/10/2016,"1,269.4"
6/10/2016,"1,254.5"
7/10/2016,"1,258.8"
10/10/2016,"1,259.5"
11/10/2016,"1,253.5"
12/10/2016,"1,256.5"
13/10/2016,"1,261.1"
14/10/2016,"1,251.8"
17/10/2016,"1,254.8"
18/10/2016,"1,258.2"
19/10/2016,"1,269.1"
20/10/2016,"1,271.7"
21/10/2016,"1,266.1"
24/10/2016,"1,265.6"
25/10/2016,"1,269.4"
26/10/2016,"1,270.5"
27/10/2016,"1,266.3"
28/10/2016,"1,273.0"
31/10/2016,"1,272.0"
1/11/2016,"1,288.5"
2/11/2016,"1,303.8"
3/11/2016,"1,301.0"
4/11/2016,"1,302.8"
7/11/2016,"1,283.1"
8/11/2016,"1,282.4"
9/11/2016,"1,281.4"
10/11/2016,"1,267.5"
11/11/2016,"1,236.5"
14/11/2016,"1,213.6"
15/11/2016,"1,227.0"
16/11/2016,"1,229.2"
17/11/2016,"1,226.8"
18/11/2016,"1,211.0"
21/11/2016,"1,214.3"
22/11/2016,"1,212.3"
23/11/2016,"1,185.4"
24/11/2016,"1,186.1"
25/11/2016,"1,187.7"
28/11/2016,"1,187.0"
29/11/2016,"1,186.6"
30/11/2016,"1,178.1"
1/12/2016,"1,161.9"
2/12/2016,"1,173.5"
5/12/2016,"1,162.2"
6/12/2016,"1,172.5"
7/12/2016,"1,177.7"
8/12/2016,"1,171.1"
9/12/2016,"1,163.6"
12/12/2016,"1,156.1"
13/12/2016,"1,158.6"
14/12/2016,"1,162.3"
15/12/2016,"1,127.0"
16/12/2016,"1,131.6"
19/12/2016,"1,136.3"
20/12/2016,"1,125.7"
21/12/2016,"1,133.7"
22/12/2016,"1,131.4"
23/12/2016,"1,131.4"
26/12/2016,"1,131.4"
27/12/2016,"1,131.4"
28/12/2016,"1,134.6"
29/12/2016,"1,145.9"
30/12/2016,"1,145.9"
2/1/2017,"1,145.9"
3/1/2017,"1,151.0"
4/1/2017,"1,164.3"
5/1/2017,"1,176.7"
6/1/2017,"1,175.9"
9/1/2017,"1,178.5"
10/1/2017,"1,189.5"
11/1/2017,"1,178.6"
12/1/2017,"1,205.1"
13/1/2017,"1,190.4"
16/1/2017,"1,203.0"
17/1/2017,"1,216.1"
18/1/2017,"1,214.8"
19/1/2017,"1,196.1"
20/1/2017,"1,200.6"
23/1/2017,"1,212.9"
24/1/2017,"1,216.8"
25/1/2017,"1,195.0"
26/1/2017,"1,189.7"
27/1/2017,"1,184.9"
30/1/2017,"1,192.8"
31/1/2017,"1,212.8"
1/2/2017,"1,203.7"
2/2/2017,"1,222.0"
3/2/2017,"1,215.2"
6/2/2017,"1,226.8"
7/2/2017,"1,231.0"
8/2/2017,"1,242.1"
9/2/2017,"1,236.8"
10/2/2017,"1,228.3"
13/2/2017,"1,222.3"
14/2/2017,"1,230.8"
15/2/2017,"1,224.4"
16/2/2017,"1,240.6"
17/2/2017,"1,242.0"
20/2/2017,"1,237.3"
21/2/2017,"1,233.2"
22/2/2017,"1,236.7"
23/2/2017,"1,247.9"
24/2/2017,"1,253.7"
27/2/2017,"1,257.2"
28/2/2017,"1,255.6"
1/3/2017,"1,240.4"
2/3/2017,"1,238.1"
3/3/2017,"1,226.5"
6/3/2017,"1,231.0"
7/3/2017,"1,216.7"
8/3/2017,"1,209.2"
9/3/2017,"1,206.6"
10/3/2017,"1,202.7"
13/3/2017,"1,204.2"
14/3/2017,"1,204.6"
15/3/2017,"1,198.8"
16/3/2017,"1,229.4"
17/3/2017,"1,229.6"
20/3/2017,"1,232.4"
21/3/2017,"1,241.6"
22/3/2017,"1,249.1"
23/3/2017,"1,247.5"
24/3/2017,"1,247.5"
27/3/2017,"1,257.6"
28/3/2017,"1,257.3"
29/3/2017,"1,251.1"
30/3/2017,"1,248.8"
31/3/2017,"1,244.9"
3/4/2017,"1,247.3"
4/4/2017,"1,257.7"
5/4/2017,"1,245.8"
6/4/2017,"1,252.5"
7/4/2017,"1,266.5"
10/4/2017,"1,250.1"
11/4/2017,"1,252.9"
12/4/2017,"1,274.3"
13/4/2017,"1,284.2"
14/4/2017,"1,284.2"
17/4/2017,"1,284.2"
18/4/2017,"1,279.0"
19/4/2017,"1,279.1"
20/4/2017,"1,282.1"
21/4/2017,"1,281.9"
24/4/2017,"1,269.4"
25/4/2017,"1,267.8"
26/4/2017,"1,261.9"
27/4/2017,"1,262.8"
28/4/2017,"1,266.5"
1/5/2017,"1,266.5"
2/5/2017,"1,255.5"
3/5/2017,"1,250.3"
4/5/2017,"1,228.5"
5/5/2017,"1,228.1"
8/5/2017,"1,229.8"
9/5/2017,"1,220.4"
10/5/2017,"1,223.0"
11/5/2017,"1,223.2"
12/5/2017,"1,231.3"
15/5/2017,"1,233.3"
16/5/2017,"1,234.2"
17/5/2017,"1,257.4"
18/5/2017,"1,255.9"
19/5/2017,"1,252.0"
22/5/2017,"1,258.9"
23/5/2017,"1,260.2"
24/5/2017,"1,252.6"
25/5/2017,"1,257.0"
26/5/2017,"1,265.1"
29/5/2017,"1,265.1"
30/5/2017,"1,262.7"
31/5/2017,"1,266.2"
1/6/2017,"1,264.9"
2/6/2017,"1,275.0"
5/6/2017,"1,280.0"
6/6/2017,"1,293.5"
7/6/2017,"1,291.0"
8/6/2017,"1,273.1"
9/6/2017,"1,266.6"
12/6/2017,"1,266.4"
13/6/2017,"1,262.0"
14/6/2017,"1,275.5"
15/6/2017,"1,254.6"
16/6/2017,"1,255.4"
19/6/2017,"1,248.2"
20/6/2017,"1,242.2"
21/6/2017,"1,242.5"
22/6/2017,"1,250.8"
23/6/2017,"1,255.7"
26/6/2017,"1,245.3"
27/6/2017,"1,249.6"
28/6/2017,"1,248.0"
29/6/2017,"1,243.5"
30/6/2017,"1,242.3"
3/7/2017,"1,229.3"
4/7/2017,"1,223.8"
5/7/2017,"1,220.3"
6/7/2017,"1,224.9"
7/7/2017,"1,215.7"
10/7/2017,"1,211.9"
11/7/2017,"1,211.1"
12/7/2017,"1,218.8"
13/7/2017,"1,218.9"
14/7/2017,"1,230.3"
17/7/2017,"1,234.1"
18/7/2017,"1,240.8"
19/7/2017,"1,242.2"
20/7/2017,"1,238.7"
21/7/2017,"1,248.6"
24/7/2017,"1,255.6"
25/7/2017,"1,254.4"
26/7/2017,"1,248.1"
27/7/2017,"1,261.1"
28/7/2017,"1,264.9"
31/7/2017,"1,267.6"
1/8/2017,"1,271.0"
2/8/2017,"1,269.6"
3/8/2017,"1,268.1"
4/8/2017,"1,257.7"
7/8/2017,"1,258.0"
8/8/2017,"1,261.8"
9/8/2017,"1,271.1"
10/8/2017,"1,284.4"
11/8/2017,"1,286.1"
14/8/2017,"1,282.3"
15/8/2017,"1,270.3"
16/8/2017,"1,272.8"
17/8/2017,"1,285.2"
18/8/2017,"1,295.8"
21/8/2017,"1,292.9"
22/8/2017,"1,284.2"
23/8/2017,"1,286.7"
24/8/2017,"1,289.0"
25/8/2017,"1,285.3"
28/8/2017,"1,285.3"
29/8/2017,"1,318.7"
30/8/2017,"1,308.5"
31/8/2017,"1,311.8"
1/9/2017,"1,320.4"
4/9/2017,"1,333.1"
5/9/2017,"1,335.6"
6/9/2017,"1,337.9"
7/9/2017,"1,343.5"
8/9/2017,"1,346.3"
11/9/2017,"1,334.2"
12/9/2017,"1,326.5"
13/9/2017,"1,327.6"
14/9/2017,"1,324.6"
15/9/2017,"1,322.9"
18/9/2017,"1,312.1"
19/9/2017,"1,309.6"
20/9/2017,"1,311.3"
21/9/2017,"1,292.1"
22/9/2017,"1,294.8"
25/9/2017,"1,293.3"
26/9/2017,"1,300.1"
27/9/2017,"1,282.6"
28/9/2017,"1,283.4"
29/9/2017,"1,283.1"
2/10/2017,"1,273.7"
3/10/2017,"1,271.3"
4/10/2017,"1,274.3"
5/10/2017,"1,274.5"
6/10/2017,"1,261.8"
9/10/2017,"1,278.8"
10/10/2017,"1,291.4"
11/10/2017,"1,289.3"
12/10/2017,"1,290.3"
13/10/2017,"1,299.6"
16/10/2017,"1,303.3"
17/10/2017,"1,284.8"
18/10/2017,"1,280.2"
19/10/2017,"1,286.4"
20/10/2017,"1,281.2"
23/10/2017,"1,274.9"
24/10/2017,"1,276.5"
25/10/2017,"1,275.0"
26/10/2017,"1,273.8"
27/10/2017,"1,266.5"
30/10/2017,"1,272.0"
31/10/2017,"1,270.2"
1/11/2017,"1,277.1"
2/11/2017,"1,279.2"
3/11/2017,"1,267.2"
6/11/2017,"1,270.9"
7/11/2017,"1,275.6"
8/11/2017,"1,284.0"
9/11/2017,"1,284.8"
10/11/2017,"1,284.3"
13/11/2017,"1,278.0"
14/11/2017,"1,274.6"
15/11/2017,"1,282.2"
16/11/2017,"1,280.0"
17/11/2017,"1,284.4"
20/11/2017,"1,286.2"
21/11/2017,"1,283.3"
22/11/2017,"1,287.0"
23/11/2017,"1,290.4"
24/11/2017,"1,290.5"
27/11/2017,"1,294.9"
28/11/2017,"1,291.9"
29/11/2017,"1,283.9"
30/11/2017,"1,280.2"
1/12/2017,"1,275.5"
4/12/2017,"1,273.5"
5/12/2017,"1,266.3"
6/12/2017,"1,263.7"
7/12/2017,"1,255.0"
8/12/2017,"1,250.7"
11/12/2017,"1,247.2"
12/12/2017,"1,240.9"
13/12/2017,"1,242.7"
14/12/2017,"1,251.0"
15/12/2017,"1,254.6"
18/12/2017,"1,260.6"
19/12/2017,"1,260.4"
20/12/2017,"1,264.6"
21/12/2017,"1,264.6"
22/12/2017,"1,264.6"
25/12/2017,"1,264.6"
26/12/2017,"1,264.6"
27/12/2017,"1,279.4"
28/12/2017,"1,291.0"
29/12/2017,"1,291.0"
1/1/2018,"1,291.0"
2/1/2018,"1,312.1"
3/1/2018,"1,314.9"
4/1/2018,"1,314.5"
5/1/2018,"1,317.2"
8/1/2018,"1,320.0"
9/1/2018,"1,311.0"
10/1/2018,"1,319.8"
11/1/2018,"1,323.1"
12/1/2018,"1,326.8"
15/1/2018,"1,339.3"
16/1/2018,"1,333.9"
17/1/2018,"1,335.7"
18/1/2018,"1,332.2"
19/1/2018,"1,335.0"
22/1/2018,"1,332.6"
23/1/2018,"1,333.4"
24/1/2018,"1,353.7"
25/1/2018,"1,355.0"
26/1/2018,"1,353.2"
29/1/2018,"1,343.9"
30/1/2018,"1,344.9"
31/1/2018,"1,345.1"
1/2/2018,"1,341.4"
2/2/2018,"1,331.2"
5/2/2018,"1,333.6"
6/2/2018,"1,331.4"
7/2/2018,"1,324.7"
8/2/2018,"1,315.5"
9/2/2018,"1,314.1"
12/2/2018,"1,322.3"
13/2/2018,"1,325.4"
14/2/2018,"1,336.3"
15/2/2018,"1,352.5"
16/2/2018,"1,352.1"
19/2/2018,"1,346.6"
20/2/2018,"1,339.9"
21/2/2018,"1,330.5"
22/2/2018,"1,328.4"
23/2/2018,"1,328.0"
26/2/2018,"1,333.5"
27/2/2018,"1,325.8"
28/2/2018,"1,317.9"
1/3/2018,"1,307.8"
2/3/2018,"1,322.3"
5/3/2018,"1,320.4"
6/3/2018,"1,331.4"
7/3/2018,"1,329.4"
8/3/2018,"1,321.0"
9/3/2018,"1,320.6"
12/3/2018,"1,319.2"
13/3/2018,"1,322.8"
14/3/2018,"1,323.6"
15/3/2018,"1,318.8"
16/3/2018,"1,310.1"
19/3/2018,"1,312.4"
20/3/2018,"1,311.0"
21/3/2018,"1,321.4"
22/3/2018,"1,329.2"
23/3/2018,"1,346.6"
26/3/2018,"1,352.4"
27/3/2018,"1,341.5"
28/3/2018,"1,332.5"
29/3/2018,"1,323.9"
30/3/2018,"1,323.9"
2/4/2018,"1,323.9"
3/4/2018,"1,333.5"
4/4/2018,"1,337.3"
5/4/2018,"1,327.7"
6/4/2018,"1,331.2"
9/4/2018,"1,332.0"
10/4/2018,"1,339.0"
11/4/2018,"1,350.8"
12/4/2018,"1,341.4"
13/4/2018,"1,343.7"
16/4/2018,"1,349.4"
17/4/2018,"1,342.1"
18/4/2018,"1,351.5"
19/4/2018,"1,348.6"
20/4/2018,"1,336.8"
23/4/2018,"1,324.3"
24/4/2018,"1,328.9"
25/4/2018,"1,321.7"
26/4/2018,"1,320.7"
27/4/2018,"1,321.5"
30/4/2018,"1,313.2"
1/5/2018,"1,307.1"
2/5/2018,"1,304.2"
3/5/2018,"1,315.1"
4/5/2018,"1,309.4"
7/5/2018,"1,309.4"
8/5/2018,"1,306.6"
9/5/2018,"1,313.9"
10/5/2018,"1,318.8"
11/5/2018,"1,324.4"
14/5/2018,"1,319.9"
15/5/2018,"1,295.0"
16/5/2018,"1,291.3"
17/5/2018,"1,289.5"
18/5/2018,"1,288.3"
21/5/2018,"1,288.4"
22/5/2018,"1,293.1"
23/5/2018,"1,289.0"
24/5/2018,"1,304.9"
25/5/2018,"1,303.5"
28/5/2018,"1,303.5"
29/5/2018,"1,295.5"
30/5/2018,"1,300.7"
31/5/2018,"1,305.4"
1/6/2018,"1,294.6"
4/6/2018,"1,295.5"
5/6/2018,"1,292.1"
6/6/2018,"1,300.1"
7/6/2018,"1,297.3"
8/6/2018,"1,298.3"
11/6/2018,"1,299.6"
12/6/2018,"1,298.7"
13/6/2018,"1,296.2"
14/6/2018,"1,302.8"
15/6/2018,"1,285.3"
18/6/2018,"1,281.6"
19/6/2018,"1,276.2"
20/6/2018,"1,274.2"
21/6/2018,"1,266.2"
22/6/2018,"1,269.2"
25/6/2018,"1,268.7"
26/6/2018,"1,260.3"
27/6/2018,"1,254.6"
28/6/2018,"1,251.6"
29/6/2018,"1,250.5"
2/7/2018,"1,247.8"
3/7/2018,"1,251.8"
4/7/2018,"1,255.7"
5/7/2018,"1,255.5"
6/7/2018,"1,255.4"
9/7/2018,"1,262.1"
10/7/2018,"1,254.0"
11/7/2018,"1,251.4"
12/7/2018,"1,245.9"
13/7/2018,"1,241.7"
16/7/2018,"1,241.1"
17/7/2018,"1,232.8"
18/7/2018,"1,224.5"
19/7/2018,"1,217.6"
20/7/2018,"1,228.8"
23/7/2018,"1,225.0"
24/7/2018,"1,228.4"
25/7/2018,"1,231.5"
26/7/2018,"1,228.3"
27/7/2018,"1,224.0"
30/7/2018,"1,223.8"
31/7/2018,"1,221.0"
1/8/2018,"1,219.0"
2/8/2018,"1,215.5"
3/8/2018,"1,216.3"
6/8/2018,"1,209.7"
7/8/2018,"1,212.4"
8/8/2018,"1,209.6"
9/8/2018,"1,214.4"
10/8/2018,"1,214.4"
13/8/2018,"1,200.4"
14/8/2018,"1,197.0"
15/8/2018,"1,182.0"
16/8/2018,"1,180.4"
17/8/2018,"1,178.4"
20/8/2018,"1,184.4"
21/8/2018,"1,191.0"
22/8/2018,"1,196.7"
23/8/2018,"1,192.4"
24/8/2018,"1,197.7"
27/8/2018,"1,197.7"
28/8/2018,"1,212.3"
29/8/2018,"1,204.2"
30/8/2018,"1,197.3"
31/8/2018,"1,202.5"
3/9/2018,"1,200.1"
4/9/2018,"1,190.9"
5/9/2018,"1,196.7"
6/9/2018,"1,205.2"
7/9/2018,"1,198.9"
10/9/2018,"1,196.6"
11/9/2018,"1,189.9"
12/9/2018,"1,195.6"
13/9/2018,"1,209.8"
14/9/2018,"1,202.0"
17/9/2018,"1,201.9"
18/9/2018,"1,200.2"
19/9/2018,"1,203.3"
20/9/2018,"1,208.4"
21/9/2018,"1,198.7"
24/9/2018,"1,202.8"
25/9/2018,"1,201.9"
26/9/2018,"1,194.3"
27/9/2018,"1,185.4"
28/9/2018,"1,187.3"
1/10/2018,"1,189.4"
2/10/2018,"1,204.7"
3/10/2018,"1,201.2"
4/10/2018,"1,203.5"
5/10/2018,"1,203.8"
8/10/2018,"1,187.0"
9/10/2018,"1,185.6"
10/10/2018,"1,188.6"
11/10/2018,"1,205.6"
12/10/2018,"1,219.8"
15/10/2018,"1,230.0"
16/10/2018,"1,230.7"
17/10/2018,"1,229.1"
18/10/2018,"1,223.0"
19/10/2018,"1,227.9"
22/10/2018,"1,222.3"
23/10/2018,"1,236.0"
24/10/2018,"1,230.6"
25/10/2018,"1,230.8"
26/10/2018,"1,233.9"
29/10/2018,"1,230.8"
30/10/2018,"1,225.4"
31/10/2018,"1,215.0"
1/11/2018,"1,231.2"
2/11/2018,"1,232.1"
5/11/2018,"1,232.3"
6/11/2018,"1,231.6"
7/11/2018,"1,230.0"
8/11/2018,"1,224.2"
9/11/2018,"1,211.4"
12/11/2018,"1,205.6"
13/11/2018,"1,202.1"
14/11/2018,"1,203.3"
15/11/2018,"1,211.9"
16/11/2018,"1,222.4"
19/11/2018,"1,221.6"
20/11/2018,"1,223.0"
21/11/2018,"1,226.1"
22/11/2018,"1,227.1"
23/11/2018,"1,223.7"
26/11/2018,"1,223.4"
27/11/2018,"1,221.2"
28/11/2018,"1,213.3"
29/11/2018,"1,226.3"
30/11/2018,"1,217.6"
3/12/2018,"1,230.3"
4/12/2018,"1,240.3"
5/12/2018,"1,235.9"
6/12/2018,"1,242.6"
7/12/2018,"1,243.3"
10/12/2018,"1,245.4"
11/12/2018,"1,245.3"
12/12/2018,"1,245.8"
13/12/2018,"1,242.8"
14/12/2018,"1,235.4"
17/12/2018,"1,241.7"
18/12/2018,"1,246.3"
19/12/2018,"1,255.0"
20/12/2018,"1,259.8"
21/12/2018,"1,258.2"
24/12/2018,"1,258.2"
25/12/2018,"1,258.2"
26/12/2018,"1,258.2"
27/12/2018,"1,268.0"
28/12/2018,"1,279.0"
31/12/2018,"1,279.0"
1/1/2019,"1,279.0"
2/1/2019,"1,282.9"
3/1/2019,"1,290.5"
4/1/2019,"1,279.9"
7/1/2019,"1,292.2"
8/1/2019,"1,286.5"
9/1/2019,"1,288.6"
10/1/2019,"1,291.9"
11/1/2019,"1,289.0"
14/1/2019,"1,292.8"
15/1/2019,"1,294.4"
16/1/2019,"1,292.3"
17/1/2019,"1,290.7"
18/1/2019,"1,284.2"
21/1/2019,"1,279.6"
22/1/2019,"1,282.1"
23/1/2019,"1,279.8"
24/1/2019,"1,283.7"
25/1/2019,"1,293.9"
28/1/2019,"1,302.2"
29/1/2019,"1,307.6"
30/1/2019,"1,310.7"
31/1/2019,"1,323.3"
1/2/2019,"1,318.7"
4/2/2019,"1,312.2"
5/2/2019,"1,314.2"
6/2/2019,"1,312.4"
7/2/2019,"1,310.0"
8/2/2019,"1,314.9"
11/2/2019,"1,306.4"
12/2/2019,"1,310.0"
13/2/2019,"1,312.8"
14/2/2019,"1,311.5"
15/2/2019,"1,316.6"
18/2/2019,"1,325.5"
19/2/2019,"1,334.2"
20/2/2019,"1,343.8"
21/2/2019,"1,331.3"
22/2/2019,"1,329.1"
25/2/2019,"1,331.1"
26/2/2019,"1,325.1"
27/2/2019,"1,322.9"
28/2/2019,"1,319.2"
1/3/2019,"1,312.0"
4/3/2019,"1,285.4"
5/3/2019,"1,283.8"
6/3/2019,"1,285.9"
7/3/2019,"1,285.3"
8/3/2019,"1,296.8"
11/3/2019,"1,292.8"
12/3/2019,"1,297.1"
13/3/2019,"1,307.0"
14/3/2019,"1,295.6"
15/3/2019,"1,303.5"
18/3/2019,"1,305.6"
19/3/2019,"1,307.7"
20/3/2019,"1,303.7"
21/3/2019,"1,309.6"
22/3/2019,"1,311.3"
25/3/2019,"1,319.6"
26/3/2019,"1,316.3"
27/3/2019,"1,309.7"
28/3/2019,"1,295.2"
29/3/2019,"1,295.4"
1/4/2019,"1,293.5"
2/4/2019,"1,290.3"
3/4/2019,"1,290.5"
4/4/2019,"1,283.2"
5/4/2019,"1,288.5"
